# Undirected graph (each pair of nodes is saved twice):as19991212.txt
# Autonomous systems (from the BGP logs) - 12 12 1999 
# Nodes:1476	Edges: 3254
# FromNodeId	ToNodeId
1	701
1	286
1	2828
1	2914
1	293
1	3561
1	1800
1	7018
1	2497
1	1239
1	189
1	5727
1	14045
1	1673
1	86
1	7170
1	2685
1	13315
1	5006
1	7260
1	4200
1	6461
1	2548
1	6301
1	5696
1	11354
1	1740
1	6453
1	4550
1	6172
1	6201
1	5650
1	71
1	33
1	10911
1	12179
1	3
1	3360
1	7756
1	209
1	1691
1	200
1	7176
1	6555
1	3847
1	8092
1	3356
1	6467
1	32
1	174
1	5646
1	226
1	8938
1	8959
1	4565
1	6993
1	2856
1	1833
1	8918
1	3967
1	3303
1	5413
1	3549
1	8750
1	3257
1	11341
1	14150
1	10553
1	11853
1	13942
1	11854
1	11573
1	11839
1	3126
1	10910
1	10912
1	13599
1	13832
1	12184
1	10913
1	11527
1	4544
1	13681
1	3491
1	5737
1	6227
1	11104
1	10827
1	34
1	46
1	199
1	5691
1	6
1	48
1	2637
1	668
1	297
1	11499
1	10725
1	600
1	10437
1	11039
1	3450
1	3932
1	6922
1	5723
1	3527
1	3749
1	10561
1	11674
1	89
1	7037
1	4648
1	3404
1	70
1	4911
1	11784
1	6597
1	7430
1	140
1	12013
1	1236
1	11417
1	3292
1	13708
1	6995
1	2551
1	3209
1	10487
1	5693
1	144
1	10506
1	6261
1	4010
1	12079
1	7355
1	12228
1	7386
1	763
1	12007
1	625
1	12207
1	1830
1	12025
1	11148
1	11145
1	7021
1	8114
1	7193
1	11147
1	11146
1	8017
1	7192
1	10719
1	8113
1	8112
1	6350
1	8016
2	5696
3	1
3	145
3	293
4	11422
6	1
7	786
8	4557
8	114
9	5050
9	9
9	145
12	11537
12	145
13	7170
13	668
13	213
14	11537
14	14
14	1785
14	145
16	293
17	11537
17	701
18	6922
18	145
18	3354
20	11537
20	145
22	7170
25	11423
25	1852
26	1785
26	145
27	2548
27	10886
29	145
31	11422
31	226
32	1
32	2828
32	11423
32	8973
33	1
33	3557
33	701
33	2497
34	11537
34	1
34	3932
37	3520
37	3739
38	11537
38	5646
38	1225
38	145
38	293
38	1224
41	297
43	293
43	1785
45	293
46	1
46	145
46	701
47	11422
48	7170
48	48
48	1
48	13708
48	5058
49	701
50	3450
50	293
52	3561
52	11422
55	10466
68	293
70	1
70	145
71	1
71	7018
71	701
72	5551
73	101
73	2914
74	6453
74	3766
77	2548
77	5723
80	701
81	11537
81	701
81	10490
81	81
81	1239
81	6250
83	7170
84	7170
84	3739
86	1
87	10680
87	7018
88	2914
88	1740
88	145
89	7170
89	89
89	721
89	1
101	73
101	11537
101	1740
101	145
101	701
101	1239
101	11808
101	8071
101	10430
101	11827
101	7774
103	5646
103	2828
103	145
103	2914
103	293
104	209
104	145
104	2648
111	701
111	145
114	8
114	2914
114	293
114	3561
114	302
114	7276
114	5707
114	7362
125	7018
127	11422
127	226
127	127
127	297
131	11422
131	1852
132	7170
137	8933
137	9010
137	137
137	3426
137	5444
137	5441
140	1
140	701
144	7018
144	144
144	1
145	7170
145	1742
145	293
145	3
145	11537
145	11423
145	9
145	46
145	10886
145	11422
145	7081
145	10490
145	29
145	2603
145	4557
145	14
145	1201
145	18
145	26
145	10466
145	101
145	6509
145	217
145	297
145	3128
145	210
145	88
145	5739
145	194
145	3999
145	1249
145	6192
145	12
145	3388
145	160
145	104
145	378
145	513
145	225
145	11078
145	20
145	11039
145	1312
145	38
145	1206
145	5050
145	1706
145	111
145	3685
145	2572
145	5723
145	11872
145	3527
145	6200
145	2552
145	3676
145	693
145	7050
145	5511
145	103
145	10755
145	2698
145	70
145	10764
145	13326
145	683
145	3152
145	11745
145	7377
145	195
145	4130
145	7610
145	7539
145	1224
145	6453
145	5640
149	7170
151	4657
151	151
151	4637
151	4058
151	2915
151	4628
159	3112
159	600
160	11537
160	5646
160	145
160	293
167	3561
174	2493
174	2828
174	5378
174	2914
174	293
174	701
174	3561
174	1755
174	7018
174	1239
174	1
174	1290
174	8218
174	11997
174	12128
174	12238
174	13837
174	13883
174	286
174	1673
174	6654
174	6122
174	10441
174	10722
174	2554
174	2521
174	721
174	3976
174	8013
175	7170
189	1
194	209
194	145
195	1227
195	1740
195	145
195	293
195	2641
196	1740
196	7018
199	1
200	10838
200	1
200	200
200	701
200	6360
209	10721
209	286
209	2828
209	293
209	701
209	3561
209	1239
209	1740
209	1
209	7843
209	3951
209	2914
209	12015
209	13624
209	13547
209	14075
209	13593
209	14051
209	13967
209	14047
209	2685
209	12233
209	13932
209	14107
209	10726
209	8049
209	210
209	194
209	104
209	600
209	6350
209	6453
209	3450
209	1706
209	13661
209	6922
209	2901
209	237
209	11317
209	11990
209	297
209	10326
209	6995
209	11003
209	12207
209	11106
209	1842
210	209
210	145
210	6510
213	13
217	5006
217	145
217	293
220	6137
224	2603
225	11537
225	7066
225	145
226	226
226	1
226	2828
226	5676
226	1740
226	293
226	127
226	31
226	4554
227	724
229	237
234	2914
237	11537
237	2828
237	2914
237	5696
237	237
237	3561
237	229
237	209
237	293
239	549
255	721
267	1225
268	6350
270	297
271	577
271	6509
271	271
271	7189
278	6503
286	701
286	3333
286	1
286	7170
286	4200
286	2548
286	3561
286	5696
286	1740
286	2914
286	6172
286	2685
286	1673
286	209
286	702
286	5459
286	1755
286	3847
