# Undirected graph (each pair of nodes is saved twice):as19991208.txt
# Autonomous systems (from the BGP logs) - 12 08 1999 
# Nodes:767	Edges: 1795
# FromNodeId	ToNodeId
1	701
1	286
1	2914
1	7018
1	1800
1	2497
1	1239
1	3561
1	293
1	2828
1	189
1	5727
1	14045
1	1673
1	86
1	7170
1	2685
1	13315
1	5006
1	7260
1	4200
1	6461
1	2548
1	6301
1	5696
1	11354
1	1740
1	6453
1	4550
1	11015
1	6172
1	6201
1	5650
1	71
1	33
1	10911
1	12179
1	3
1	3360
1	7756
1	209
1	1691
1	7176
1	6555
1	3847
1	8092
1	3356
1	6467
1	6113
1	32
1	174
1	5646
1	226
1	8938
1	8959
1	4565
1	6993
1	2856
1	1833
1	8918
1	3967
1	3303
1	5413
1	3549
1	8750
1	3257
1	11341
1	14150
1	10553
1	11853
1	13942
1	11854
1	11573
1	11839
1	3126
1	10910
1	10912
1	13599
1	13832
1	12184
1	10913
1	11527
1	4544
1	13681
1	5737
1	6227
1	11104
1	10827
1	34
1	46
1	199
1	5691
1	6
1	668
1	48
1	2637
3	145
3	1
3	293
4	11422
6	1
8	4557
8	114
9	9
9	145
9	5050
13	7170
13	668
14	145
14	14
14	1785
16	293
17	11537
17	701
18	145
18	6922
18	3354
22	7170
22	668
25	11423
26	145
26	1785
27	2548
27	10886
29	145
32	1
32	11423
32	2828
33	1
33	701
33	2497
33	3557
34	11537
34	1
37	3520
37	3739
45	293
46	145
46	701
46	1
48	7170
48	48
48	1
71	1
71	701
71	7018
80	701
86	1
114	8
114	2914
114	293
125	7018
145	7170
145	1742
145	1103
145	293
145	3
145	11537
145	11423
145	9
145	46
145	10886
145	11422
145	7081
145	10490
145	29
145	2603
145	4557
145	14
145	1201
145	18
145	26
151	4657
174	2493
174	2828
174	5378
174	2914
174	7018
174	1755
174	1239
174	3561
174	293
174	701
174	1
174	1290
174	11997
174	11839
174	12238
174	13837
174	13883
189	1
196	1740
196	7018
199	1
209	10721
209	286
209	1740
209	1239
209	1
209	3561
209	293
209	2828
209	701
209	7843
209	3951
209	2914
209	12015
209	13624
209	13547
209	14075
209	13593
209	14051
209	13967
209	14047
209	2685
209	12233
209	10726
224	2603
226	226
226	1
226	5676
226	2828
229	237
234	2914
237	11537
237	2914
237	5696
237	237
237	3561
237	2828
237	229
267	1225
286	701
286	3333
286	1
286	4200
286	2548
286	3561
286	5696
286	1740
286	2914
286	6172
286	2685
286	1673
286	209
286	1755
286	702
286	5459
286	3847
286	568
286	2516
286	1290
286	517
286	2497
286	293
286	2828
286	1901
286	1836
286	1136
286	3304
286	3302
286	3549
286	2551
286	4565
286	5413
291	293
292	293
293	701
293	1
293	7018
293	568
293	2685
293	145
293	6461
293	3561
293	1239
293	1740
293	2914
293	3
293	6172
293	1800
293	7922
293	2548
293	1673
293	209
293	6453
293	4200
293	3356
293	5006
293	4565
293	6660
293	11537
293	6113
293	11423
293	174
293	11422
293	1275
293	286
293	3967
293	4000
293	3549
293	3257
293	5409
293	3320
293	2917
293	6427
293	6402
293	4323
293	2828
293	16
293	1103
293	2497
293	3847
293	45
293	7170
293	2603
293	114
293	292
293	291
293	7066
293	3354
297	668
297	2497
517	5378
517	286
517	12337
568	721
568	1800
568	1239
568	293
568	286
568	2914
568	7018
568	3561
577	5690
577	3561
577	6453
577	1239
577	854
592	7170
668	7170
668	297
668	22
668	2914
668	1800
668	1239
668	3561
668	1
668	13
701	80
701	286
701	1225
701	7018
701	1755
701	2497
701	1239
701	3561
701	293
701	2828
701	702
701	1
701	2914
701	13832
701	6461
701	6453
701	1740
701	5006
701	7260
701	4200
701	6301
701	13625
701	10851
701	11959
701	6198
701	8143
701	12045
701	8074
701	1673
701	4592
701	13375
701	11810
701	11729
701	11902
701	6347
701	6507
701	11971
701	13471
701	13443
701	11400
701	6410
701	13321
701	12156
701	10625
701	10453
701	13707
701	10603
701	3585
701	12069
701	12261
701	7046
701	12223
701	8079
701	2685
701	71
701	33
701	10911
701	12179
701	3360
701	705
701	6172
701	6660
701	1280
701	2548
701	12271
701	7016
701	3703
701	7843
701	209
701	815
701	5727
701	3493
701	814
701	852
701	816
701	10838
701	7015
701	6555
701	701
701	11690
701	12097
701	8062
701	6388
701	13368
701	7029
701	6128
701	6983
701	8047
701	11354
701	11213
701	11232
701	13659
701	4926
701	13432
701	6467
701	174
701	11981
701	13883
701	7332
701	3300
701	5774
701	2647
701	8960
701	6993
701	1680
701	5594
701	1833
701	8918
701	10910
701	6762
701	8210
701	3257
701	8750
701	3549
701	5089
701	703
701	11737
701	13954
701	12199
701	12010
701	12041
701	11255
701	11574
701	11826
701	11595
701	11795
701	11910
701	14150
701	10434
701	8136
701	13516
701	12054
701	11377
701	13894
701	11764
701	13576
701	11664
701	14082
701	11813
701	11996
701	11997
701	10553
701	12117
701	11132
701	13378
701	11486
701	13851
701	11891
701	13942
701	10769
701	11163
701	8000
701	10673
701	13454
701	7799
701	12128
701	13360
701	6433
701	14010
701	12194
701	10788
701	10484
701	11854
701	12127
701	11601
701	12237
701	12274
701	8119
701	11211
701	12197
701	11349
701	12246
701	7261
701	11573
701	11584
701	13638
701	13339
701	12287
701	11839
701	14315
701	13624
701	11548
701	13399
701	13379
701	3126
701	12238
701	7131
701	12151
701	13312
701	11214
701	13570
701	13380
701	10466
701	14036
701	2140
701	13793
701	13419
701	12196
701	4960
