# Undirected graph (each pair of nodes is saved twice):as19981102.txt
# Autonomous systems (from the BGP logs) - 11 02 1998 
# Nodes:4263	Edges: 8118
# FromNodeId	ToNodeId
1	701
1	286
1	1800
1	2914
1	1673
1	1740
1	7018
1	3561
1	293
1	1239
1	568
1	2685
1	6461
1	2548
1	5696
1	11015
1	4200
1	3549
1	71
1	33
1	714
1	3
1	3360
1	6172
1	6606
1	7725
1	7756
1	5727
1	6113
1	4565
1	6467
1	32
1	174
1	5646
1	6453
1	8959
1	7176
1	1833
1	5683
1	4000
1	3257
1	2856
1	34
1	46
1	3847
1	199
1	5691
1	3967
1	6
1	3739
1	7170
1	668
1	48
1	2637
1	297
1	4766
1	10725
1	10437
1	11039
1	3450
1	3932
1	3479
1	6922
1	5723
1	3527
1	3749
1	10561
1	4511
1	89
1	3356
1	4648
1	3404
1	70
1	3680
1	4911
1	6059
1	6166
1	557
1	6597
1	10326
1	7430
1	140
1	1236
1	11417
1	5661
1	2041
1	2828
1	3951
1	2551
1	5693
1	144
1	10506
1	6261
1	11399
1	3452
1	7386
1	625
1	5737
1	1746
1	4010
1	3491
1	1830
1	3614
1	3402
1	7862
1	109
1	4183
1	10615
1	2933
1	5000
1	5462
1	5413
1	2056
1	11302
1	4550
1	4006
1	7743
1	11188
1	6716
1	2024
1	2714
1	6221
1	7418
1	2581
1	7152
1	3705
1	4583
1	7374
1	6607
1	7047
1	10442
1	6652
1	7006
1	5684
1	6227
1	7800
1	2897
1	6553
1	3790
1	8076
1	4454
1	281
1	3557
1	90
1	8091
1	2511
1	7068
1	10553
1	157
1	4544
1	10750
1	7128
1	8090
1	6245
1	3720
1	3564
1	10782
1	10946
1	7160
1	10332
1	201
1	3495
1	6362
1	7203
1	10616
1	10487
1	6989
1	5390
1	5494
1	10910
1	3674
1	6201
1	8137
1	7140
1	7201
1	3914
1	10342
1	5662
1	7914
1	10809
1	11207
1	10317
1	10935
1	10581
1	6432
1	10361
1	4355
1	4278
1	6433
1	6150
1	7284
1	4926
1	7365
1	10358
1	3703
1	10536
1	6932
1	6566
1	11485
1	6545
1	10934
1	11513
1	6525
1	4957
1	8118
1	6633
1	7269
1	1276
1	6555
1	7322
1	10302
1	10266
1	6469
1	10562
1	5779
1	7823
1	7323
1	8078
1	7219
1	7426
1	4574
1	11524
1	11487
1	7318
1	11527
1	7923
1	11329
1	10355
1	8918
1	10911
3	1
3	293
6	1
6	3215
7	786
7	3561
8	114
9	5050
13	7170
13	668
13	213
16	293
17	701
18	3354
22	7170
22	668
22	5855
22	5303
22	5881
24	297
25	1852
25	293
25	721
25	11423
26	1785
26	145
27	2548
27	10886
31	226
31	293
32	1
32	11423
33	1
33	2914
33	2497
33	701
34	1
34	3932
35	5691
37	7170
38	5646
38	1225
38	145
38	293
38	1224
41	297
43	293
43	1785
45	293
46	1
46	701
46	293
48	7170
48	48
48	1
48	668
48	5058
49	701
50	3450
50	293
52	3561
52	6251
52	11422
52	1852
55	10466
55	145
68	293
68	1829
70	1
71	1
71	701
71	3758
71	4657
71	71
71	2915
72	5551
72	3305
73	3940
73	73
73	685
73	101
74	2493
75	683
77	2548
80	701
80	2914
81	701
81	81
81	1239
81	10490
81	6250
81	3407
83	7170
83	668
84	7170
87	701
87	10680
88	2914
88	1740
89	7170
89	89
89	721
89	3739
89	1
90	1
90	701
93	3561
93	1239
93	93
93	2495
93	7773
93	10363
93	2698
93	7393
93	8159
93	11462
93	10729
93	10714
99	1760
101	73
101	145
103	5646
103	293
103	5099
103	7326
104	3909
104	194
104	145
104	4191
104	5682
109	1
109	1136
109	2497
109	2548
109	109
109	701
111	701
111	145
114	8
114	2914
114	3561
114	293
114	302
114	7276
114	1832
114	6481
114	278
114	4557
114	11474
125	3847
127	226
127	127
127	297
131	1852
131	3561
132	7170
132	668
137	5441
137	6682
137	137
137	3426
137	5443
137	5455
137	5442
137	5444
137	5451
137	5445
137	5448
140	701
140	1
144	1
144	701
144	7018
145	1742
145	293
145	237
145	11423
145	10886
145	10490
145	26
145	55
145	101
145	3128
145	210
145	5739
145	194
145	6192
145	160
145	104
145	3112
145	38
145	4201
145	4557
145	11422
145	1706
145	111
145	5723
145	6200
145	6453
145	3676
145	10680
145	10755
145	2698
145	1224
145	11039
145	5050
145	195
145	1909
145	3561
145	10579
149	7170
157	1
157	1239
159	600
159	3112
160	5696
160	5646
160	145
167	3561
172	721
174	2493
174	286
174	2914
174	7018
174	293
174	1239
174	701
174	1673
174	1740
174	1
174	3561
174	298
174	6654
174	10722
174	2554
174	1290
174	8013
174	6334
174	8355
174	11494
174	1932
174	10953
174	6404
174	7884
174	6942
174	3957
174	6303
174	6195
174	10515
174	6352
174	7343
174	745
174	10962
174	6199
174	11122
174	4472
174	11055
174	10690
174	10584
174	11216
175	668
175	2966
194	3561
194	3909
194	145
194	104
195	1227
195	1740
195	145
195	1909
196	7018
196	65000
199	1
201	4736
201	1
204	5050
209	1740
209	286
209	209
209	3909
209	1800
209	5645
209	11485
210	1239
210	145
210	6510
213	13
217	5006
217	293
220	721
222	721
224	2603
224	8368
225	7066
225	225
225	1239
226	226
226	3847
226	2150
226	1740
226	293
226	127
226	31
226	4554
226	4555
226	6508
226	5655
226	10596
226	7397
226	5726
234	2914
234	267
234	1225
237	7016
237	3561
237	293
237	5696
237	1225
237	237
237	145
237	238
237	10797
237	10330
238	1239
