# Undirected graph (each pair of nodes is saved twice):as19991112.txt
# Autonomous systems (from the BGP logs) - 11 12 1999 
# Nodes:2774	Edges: 5915
# FromNodeId	ToNodeId
1	701
1	1800
1	1673
1	2914
1	2497
1	286
1	3561
1	293
1	1239
1	7018
1	2828
1	14045
1	5727
1	86
1	7170
1	2685
1	13315
1	5006
1	4200
1	6461
1	2548
1	6301
1	5696
1	11354
1	1740
1	6453
1	4550
1	11015
1	174
1	6172
1	5650
1	3951
1	71
1	33
1	714
1	3
1	3360
1	7756
1	209
1	1691
1	7176
1	6555
1	3847
1	10911
1	8092
1	3356
1	4565
1	6467
1	568
1	6113
1	32
1	5646
1	226
1	8959
1	6993
1	2856
1	1833
1	8918
1	3303
1	8938
1	5413
1	3549
1	3257
1	11341
1	10553
1	11853
1	13942
1	11854
1	11573
1	11839
1	3126
1	10910
1	10912
1	13599
1	13832
1	12179
1	12184
1	10913
1	11527
1	4544
1	13681
1	5737
1	6227
1	11104
1	10827
1	7037
1	34
1	46
1	199
1	5691
1	6
1	48
1	2637
1	297
1	11499
1	10725
1	600
1	10437
1	11039
1	3450
1	200
1	3932
1	3479
1	6922
1	3967
1	5723
1	3527
1	7012
1	3749
1	10561
1	11674
1	89
1	4648
1	3404
1	70
1	4911
1	11784
1	6597
1	7430
1	140
1	12013
1	1236
1	11417
1	3292
1	13708
1	6995
1	2551
1	3209
1	668
1	10487
1	5693
1	144
1	10506
1	6261
1	7355
1	12228
1	7386
1	763
1	12007
1	625
1	12207
1	1746
1	4010
1	1830
1	12025
1	11145
1	11148
1	7021
1	11147
1	8114
1	7193
1	8115
1	11146
1	8017
1	7192
1	10719
1	8113
1	8112
1	6350
1	8016
1	13498
1	3614
1	3491
1	7862
1	1311
1	109
1	189
1	7418
1	4355
1	8015
1	13374
1	5000
1	4183
1	12079
1	11552
1	11086
1	1668
1	8132
1	10273
1	11302
1	2041
1	4006
1	11188
1	8048
1	6716
1	2024
1	2714
1	6221
1	10615
1	7754
1	11027
1	7152
1	7055
1	6949
1	4583
1	3134
1	10794
1	7374
1	7047
1	10442
1	4436
1	6652
1	7006
1	3914
1	5684
1	12037
1	7800
1	13373
1	6553
1	6966
1	4527
1	3147
1	4454
1	90
1	3900
1	6320
1	10406
1	3578
1	157
1	3720
1	6774
1	10750
1	2110
1	7128
1	8090
1	6245
1	7203
1	6536
1	11680
1	10946
1	6316
1	13400
1	13850
1	13920
1	12134
1	10355
1	201
1	3495
1	11928
1	6633
1	13716
1	10257
1	11524
1	10928
1	11721
1	6989
1	6847
1	202
2	5696
3	1
3	145
3	293
4	11422
6	1
6	3215
7	786
8	114
8	4557
9	5050
9	9
9	145
9	314
12	145
12	11537
13	668
13	7170
13	213
14	14
14	1785
14	145
14	11537
16	293
17	701
17	11537
18	6922
18	145
18	3354
20	145
20	11537
22	668
22	7170
22	5855
24	7847
24	10764
24	145
25	11423
25	1852
25	12107
25	293
26	1785
26	145
27	2548
27	10886
29	145
31	226
31	11422
31	293
32	1
32	11423
32	2828
32	8973
33	701
33	3557
33	1280
33	2497
33	1
34	1
34	11537
34	3932
37	3739
37	3520
38	1225
38	5646
38	145
38	293
38	1224
41	297
43	293
43	1785
45	293
46	701
46	145
46	1
47	11422
48	7170
48	48
48	1
48	13708
48	5058
49	701
50	3450
50	293
52	3561
52	11422
52	6251
52	65241
52	65233
52	65240
52	65222
52	65236
52	65249
52	65256
52	65223
52	65230
52	65227
52	65248
52	65224
52	65237
52	65251
52	65231
52	65232
52	65228
52	65235
52	65234
52	65250
52	65225
52	65229
52	65226
52	1852
55	10466
68	293
70	1
70	145
71	701
71	1
71	7018
71	71
71	5650
71	3462
72	5551
72	4637
72	3305
73	101
73	2914
74	6453
74	3766
77	2548
77	5723
80	701
80	2914
81	701
81	10490
81	11537
81	81
81	1239
81	6250
81	12031
83	7170
84	3739
84	7170
86	1
87	7018
87	10680
88	2914
88	1740
88	145
89	89
89	3739
89	7170
89	1
89	721
90	701
90	1
99	1760
101	73
101	701
101	1740
101	1239
101	145
101	11537
101	11808
101	8071
101	10430
101	11827
101	7774
101	13476
101	11956
102	10886
103	5646
103	2914
103	145
103	1103
103	293
103	2828
103	5099
103	7326
104	209
104	145
104	4191
104	2648
109	702
109	701
109	1
109	7018
109	1239
109	1221
109	2497
109	2548
109	109
111	701
111	145
114	8
114	2914
114	293
114	3561
114	302
114	7276
114	5707
114	7362
114	11773
125	7018
127	226
127	11422
127	127
127	297
131	11422
131	1852
132	7170
137	8933
137	9010
137	137
137	3426
137	5444
137	5441
137	5451
137	5445
137	5443
137	5446
139	721
140	701
140	1
144	7018
144	144
144	1
145	7170
145	1742
145	1103
145	293
145	3
145	11537
145	11423
145	9
145	46
145	10886
145	11422
145	10490
145	29
145	2603
145	4557
145	14
145	1201
145	18
145	26
145	10466
145	101
145	6509
145	217
145	297
145	3128
145	1852
145	88
145	5739
145	194
145	3999
145	1249
145	6192
145	12
145	3388
145	160
145	104
145	378
145	513
145	225
145	11078
145	20
145	11039
145	1312
145	38
145	1206
145	5050
145	1706
145	111
145	3685
145	2572
145	5723
145	11872
145	3527
145	6200
145	2552
145	3676
145	693
145	10680
145	7050
145	5511
145	103
145	10755
145	2698
145	70
145	10764
145	13326
145	683
145	3152
145	11745
145	7377
145	195
145	4130
145	7610
145	7539
145	7081
145	1224
145	5640
145	12427
145	721
145	12118
145	24
145	3561
149	7170
151	4657
151	151
151	4637
151	4058
151	2915
151	4716
151	1221
151	4628
157	701
157	1
157	157
157	1239
159	600
159	3112
160	5646
160	145
160	293
160	11537
161	7018
167	3561
173	2511
173	4694
173	9372
174	1755
174	1673
174	5378
174	1
174	293
174	2914
174	701
174	3561
174	1239
174	7018
174	2828
174	6453
174	1290
174	8218
174	11997
174	11839
174	12238
174	6654
174	6122
174	5409
174	10441
174	10722
174	2554
174	2521
174	721
174	3976
174	8013
174	2493
174	12018
174	13633
174	11866
174	8355
174	6334
174	286
174	10499
174	11494
174	1932
174	6404
174	13695
174	7884
174	5511
174	6942
174	3957
174	1294
174	13955
174	11871
175	7170
188	293
189	1
194	209
194	145
195	1227
195	1740
195	145
195	293
195	2641
195	1909
196	1740
196	7018
196	314
196	1341
199	1
200	6360
200	200
200	701
200	1
200	5754
200	6435
201	1
201	7474
201	4736
202	2516
202	2497
202	1
209	11021
209	286
209	3561
209	293
209	6201
209	13707
209	10721
209	1239
209	701
209	1
209	1740
209	2828
209	7843
209	3951
209	6995
209	2914
209	12015
209	6453
209	13624
209	13547
209	14075
209	13593
209	14051
209	13967
209	14047
209	12233
209	210
209	194
209	104
209	6350
209	3450
209	1706
209	13661
209	2901
209	237
209	11317
209	11990
209	297
209	10326
209	11003
209	1591
209	12207
209	11106
209	1842
209	3614
209	5645
209	8051
209	7359
209	6181
209	6640
209	1668
209	13564
209	8159
209	6319
209	11646
209	7424
209	13701
209	10975
209	7884
209	6102
209	4006
209	209
209	1800
209	5696
209	4258
209	6172
209	6967
209	11296
209	10685
209	14018
209	10946
209	13408
210	209
210	6510
213	13
217	5006
217	145
217	293
220	6137
222	721
224	2603
225	7066
225	145
225	11537
226	226
226	1
226	5676
226	2828
226	1740
226	293
226	127
226	31
226	4554
226	7397
226	3549
227	724
229	237
229	229
234	2914
237	5696
237	2914
237	11537
237	237
237	3561
237	2828
237	229
237	209
237	293
237	238
237	2163
238	1239
238	237
239	549
252	7170
255	721
256	3739
267	1225
268	6350
270	297
271	577
271	6509
271	271
271	7189
272	721
278	6503
278	278
278	3561
278	3548
278	11087
278	3968
278	7974
286	701
286	3333
286	1
286	4200
286	2548
286	209
286	1755
286	5459
286	3561
286	5696
286	1740
286	2914
286	2685
286	6172
286	1673
286	1136
286	3847
286	568
286	2516
286	1290
286	517
286	2497
286	8933
286	293
286	2828
286	1901
286	4565
286	1836
286	4000
286	702
286	3304
286	3302
286	3549
286	2551
286	4544
286	297
286	4553
286	1899
286	7170
286	790
286	668
286	286
286	3491
286	1891
286	1746
286	3407
286	6066
286	2116
286	6113
286	4540
286	8297
286	2041
286	174
286	4006
286	1800
286	2110
286	4436
286	3951
286	1889
286	3220
286	1273
288	297
288	1103
291	293
292	293
293	701
293	1
293	7170
293	2685
293	7018
293	145
293	1239
293	6461
293	2548
293	209
293	1740
293	6453
293	2914
293	174
293	3561
293	3
293	6172
293	1800
293	7922
293	3356
293	1673
293	5006
293	4565
293	6660
293	568
293	11537
293	6113
293	11423
293	11422
293	1275
293	286
293	6427
293	3967
293	4000
293	3549
293	3257
293	5409
293	3320
293	2917
293	3491
293	6402
293	4323
293	2828
293	16
293	2497
293	1103
293	3847
293	45
293	2603
293	114
293	292
293	291
293	7066
293	3354
293	226
293	6509
293	217
293	297
293	3786
293	160
293	378
293	600
293	11039
293	68
293	50
293	38
293	3506
293	5650
293	6200
293	6406
293	693
293	103
293	1829
293	237
293	5696
293	1842
293	3428
293	5646
293	10764
293	2505
293	3426
293	3563
293	43
293	683
293	3951
293	3152
293	377
293	195
293	3429
293	10702
293	2551
293	3671
293	4544
293	513
293	6716
293	6261
293	4969
293	6259
293	668
293	4200
293	188
293	7539
293	1746
293	14101
293	6079
293	3407
293	3932
293	6081
293	6395
293	2640
293	4183
293	3789
293	8175
293	4550
293	2041
293	4006
293	6939
293	7374
293	4436
293	8011
293	1852
293	3431
293	11926
293	25
293	31
293	3380
293	4136
293	3720
293	4513
293	11678
293	7194
293	5462
295	6350
297	668
297	2497
297	701
297	41
297	1800
297	1673
297	2914
297	145
297	3561
297	286
297	7018
297	293
297	1239
297	2828
297	1
297	1843
297	270
297	1842
297	209
297	288
297	1263
297	1254
297	127
297	4511
297	1749
298	7170
299	1852
299	11422
302	114
302	4557
314	9
314	196
374	7170
376	3493
376	6509
377	1334
377	377
377	293
378	9010
378	5646
378	145
378	8933
378	293
378	2828
380	721
385	400
395	721
398	721
400	385
400	721
412	721
422	721
424	721
428	2966
467	721
497	721
513	8933
513	3561
513	145
513	11537
513	513
513	8918
513	789
513	293
513	5511
517	1755
517	5409
517	286
517	1901
517	12337
517	8384
517	12331
517	6710
517	8687
517	3745
517	8549
517	12404
523	7170
523	721
544	1741
549	239
549	577
549	6509
549	12093
549	802
549	808
549	818
553	1275
553	3320
553	5501
553	1270
553	553
555	3561
555	7170
557	701
559	8933
559	559
559	701
565	1741
568	721
568	1800
568	1239
568	3561
568	2914
568	5409
568	286
568	293
568	1
568	7018
568	1913
568	724
568	1733
568	5927
577	852
577	3561
577	701
577	6453
577	1239
577	854
577	549
577	271
577	803
577	684
577	11085
577	855
577	2652
577	800
577	7122
577	8187
577	6183
577	7734
577	12226
577	7788
577	11453
577	10264
592	7170
600	159
600	600
600	701
600	3561
600	1239
600	2828
600	1
600	293
600	3112
600	11685
600	7888
611	855
611	856
613	6347
613	613
613	1239
619	724
625	1
625	721
635	724
637	721
646	3739
646	646
646	701
668	7170
668	1673
668	297
668	3561
668	22
668	1800
668	2914
668	13
668	286
668	1239
668	1
668	5872
668	293
668	7018
668	5976
668	8174
679	2686
679	1853
681	4648
683	293
683	2914
683	145
683	2828
683	10764
683	2548
684	3602
684	577
684	7398
690	701
690	1673
690	1677
690	1323
693	5646
693	145
693	293
700	1740
701	80
701	1673
701	1755
701	1225
701	2914
701	1280
701	702
701	2497
701	286
701	3561
701	293
701	1239
701	1
701	2828
701	7018
701	13832
701	6453
701	1740
701	5006
701	7260
701	4200
701	6461
701	6301
701	8047
701	13625
701	10851
701	11959
701	8143
701	12045
701	8074
701	4592
701	13375
701	6198
701	11810
701	11729
701	11902
701	6347
701	6507
701	11971
701	13443
701	5650
701	11400
701	6410
701	13321
701	12156
701	10625
701	10453
701	13707
701	10603
701	3585
701	12261
701	7046
701	3951
701	8079
701	2685
701	71
701	33
701	3360
701	705
701	6172
701	10838
701	2548
701	12271
701	7016
701	3703
701	7843
701	209
701	10721
701	814
701	5727
701	816
701	852
701	7015
701	6555
701	701
701	11690
701	3493
701	577
701	12097
701	10911
701	8062
701	6388
701	13368
701	7029
701	6128
701	6983
701	2516
701	11354
701	11213
701	11232
701	13659
701	4926
701	4565
701	6467
701	6660
701	174
701	11981
701	13883
701	7332
701	5774
701	2647
701	8960
701	6993
701	1680
701	5594
701	2856
701	3300
701	1833
701	8918
701	6762
701	8210
701	3257
701	8750
701	5089
701	703
701	11737
701	12199
701	12010
701	12041
701	11255
701	11574
701	11826
701	11595
701	11795
701	11910
701	14150
701	10434
701	8136
701	13516
701	12054
701	11377
701	13894
701	11764
701	13576
701	11664
701	11813
701	11996
701	11997
701	10553
701	12117
701	11132
701	13378
701	11486
701	13851
701	13942
701	10769
701	11163
701	8000
701	10673
701	13454
701	7799
701	12128
701	13360
701	6433
701	12194
701	10788
701	10484
701	11854
701	12127
701	11601
701	12237
701	12274
701	11473
701	8119
701	11211
701	12197
701	11349
701	12246
701	7261
701	11573
701	11584
701	13638
701	13339
701	12287
701	11839
701	13624
701	11548
701	13399
701	13335
701	13379
701	3126
701	12238
701	7131
701	12151
701	13312
701	11214
701	13570
701	13380
701	10466
701	14036
701	2140
701	13793
701	13419
701	12196
701	4960
701	10866
701	9269
701	8012
701	12062
701	11233
701	11908
701	13830
701	14075
701	13599
701	6544
701	13626
701	10884
701	10910
701	11035
701	13614
701	6402
701	5646
701	13457
701	13593
701	4323
701	13586
701	13445
701	13740
701	10461
701	13703
701	10571
701	10431
701	13812
701	11319
701	13952
701	14037
701	14067
701	12184
701	13896
701	11849
701	10334
701	13887
701	14114
701	11588
701	14051
701	13976
701	8182
701	14034
701	13931
701	10477
701	14063
701	11952
701	13967
701	13554
701	14039
701	14133
701	14127
701	11527
701	13393
701	12144
701	14124
701	13916
701	4544
701	10913
701	6938
701	5737
701	6225
701	6227
701	6223
701	6226
701	10424
701	10826
701	10828
701	6224
701	10832
701	10827
701	10825
701	10833
701	5050
701	46
701	9010
701	17
701	3739
701	297
701	101
701	81
701	1744
701	600
701	10437
701	3450
701	200
701	3491
701	3557
701	559
701	6912
701	3479
701	3701
701	3967
701	111
701	1785
701	1760
701	6381
701	7281
701	49
701	2150
701	11030
701	7515
701	10561
701	6385
701	11964
701	7474
701	1832
701	2901
701	3549
701	1982
701	6071
701	4648
701	7435
701	2711
701	8061
701	7893
701	13784
701	3680
701	4911
701	13326
701	7362
701	7792
701	11784
701	557
701	3563
701	646
701	8043
701	3602
701	6597
701	7360
701	11094
701	7430
701	140
701	8070
701	715
701	2853
701	4231
701	6091
701	2648
701	6380
701	10754
701	6503
701	1800
701	4722
701	4694
701	4637
701	2551
701	10680
701	2712
701	11355
701	10487
701	11992
701	6082
701	6437
701	5693
701	8158
701	6431
701	5106
701	6386
701	6913
701	5977
701	3850
701	10506
701	10564
701	6261
701	2899
701	7355
701	10831
701	12228
701	2379
701	10899
701	3803
701	6197
701	5486
701	11829
701	6629
701	1746
701	10368
701	11010
701	690
701	3403
701	1830
701	12025
701	3407
701	13588
701	2534
701	3356
701	1691
