# Undirected graph (each pair of nodes is saved twice):as19991109.txt
# Autonomous systems (from the BGP logs) - 11 09 1999 
# Nodes:3962	Edges: 8305
# FromNodeId	ToNodeId
1	701
1	2914
1	1673
1	3561
1	1800
1	286
1	2828
1	1239
1	293
1	7018
1	2497
1	14045
1	5727
1	86
1	7170
1	2685
1	13315
1	5006
1	4200
1	6461
1	2548
1	6301
1	5696
1	11354
1	1740
1	6453
1	4550
1	11015
1	3549
1	202
1	174
1	6172
1	5650
1	3951
1	71
1	33
1	714
1	3
1	3360
1	7756
1	209
1	1691
1	7176
1	6555
1	3847
1	10911
1	8092
1	3356
1	4565
1	6467
1	568
1	32
1	5646
1	226
1	8959
1	6993
1	2856
1	1833
1	8918
1	3967
1	3303
1	4000
1	8938
1	5413
1	3257
1	11341
1	10553
1	11853
1	13942
1	11854
1	11573
1	11839
1	3126
1	10910
1	10912
1	13599
1	13832
1	12179
1	12184
1	11527
1	4544
1	13681
1	10913
1	5737
1	6227
1	11104
1	10827
1	7037
1	34
1	46
1	199
1	5691
1	6
1	48
1	2637
1	297
1	11499
1	10725
1	600
1	10437
1	11039
1	3450
1	200
1	3932
1	3479
1	6922
1	5723
1	3527
1	7012
1	3749
1	10561
1	11674
1	89
1	4648
1	3404
1	70
1	4911
1	11784
1	6597
1	7430
1	140
1	12013
1	1236
1	11417
1	13708
1	6995
1	2551
1	3209
1	668
1	10487
1	5693
1	144
1	10506
1	6261
1	7355
1	12228
1	7386
1	763
1	12007
1	625
1	12207
1	1746
1	4010
1	1830
1	12025
1	11145
1	11148
1	7021
1	7193
1	8114
1	11147
1	8115
1	11146
1	8017
1	7192
1	10719
1	8113
1	8112
1	6350
1	8016
1	13498
1	3614
1	3491
1	7862
1	1311
1	109
1	189
1	7418
1	4355
1	8015
1	6113
1	13374
1	5000
1	4183
1	12079
1	11552
1	1668
1	8132
1	10273
1	11302
1	2041
1	4006
1	11188
1	8048
1	6716
1	2024
1	2714
1	6221
1	10615
1	7754
1	11027
1	7152
1	7055
1	6949
1	4583
1	3134
1	10794
1	7374
1	7047
1	10442
1	4436
1	6652
1	7006
1	3914
1	5684
1	7800
1	13373
1	6553
1	6966
1	4527
1	3147
1	4454
1	90
1	3900
1	6320
1	10406
1	3578
1	157
1	3720
1	6774
1	10750
1	2110
1	7128
1	8090
1	6245
1	7203
1	6536
1	11680
1	10946
1	6316
1	13400
1	13850
1	12134
1	10355
1	201
1	3495
1	11928
1	6633
1	13716
1	10257
1	11524
1	10928
1	11721
1	6989
1	6847
1	5390
1	8563
1	8451
1	6139
1	7020
1	6201
1	8137
1	13646
1	8009
1	7140
1	6070
1	3737
1	11513
1	11710
1	11663
1	11347
1	12073
1	11435
1	7157
1	7426
1	10558
1	6607
1	5662
1	6352
1	12003
1	10809
1	11207
1	13461
1	8146
1	6650
1	6469
1	8120
1	8161
1	13865
1	8076
1	3796
1	6300
1	10317
1	12273
1	13384
1	10581
1	7392
1	11324
1	6432
1	12012
1	11572
1	4278
1	13506
1	6433
1	5760
2	5696
3	1
3	145
3	293
4	11422
6	1
6	3215
7	786
8	114
8	4557
9	5050
9	9
9	145
9	314
12	145
12	11537
13	668
13	7170
13	213
14	14
14	1785
14	145
14	11537
16	293
17	701
17	11537
18	6922
18	145
18	3354
20	145
20	11537
22	668
22	7170
22	5855
22	5881
24	7847
24	10764
24	145
24	297
25	11423
25	1852
25	12107
25	293
26	1785
26	145
27	2548
27	10886
29	145
31	226
31	11422
31	293
32	1
32	11423
32	2828
32	8973
33	3557
33	701
33	1
33	2497
34	1
34	11537
34	3932
37	3739
37	3520
38	1225
38	5646
38	293
38	145
38	1224
41	297
43	293
43	1785
45	293
46	701
46	1
46	145
47	11422
48	48
48	1
48	7170
48	13708
48	5058
49	701
50	3450
50	293
52	3561
52	11422
52	6251
52	65241
52	65233
52	65240
52	65222
52	65236
52	65249
52	65256
52	65223
52	65230
52	65227
52	65248
52	65224
52	65237
52	65251
52	65231
52	65232
52	65228
52	65235
52	65234
52	65250
52	65225
52	65229
52	65226
52	1852
55	10466
68	293
70	1
70	145
71	701
71	1
71	7018
71	71
71	5650
71	3462
72	5551
72	4637
72	3305
73	101
73	2914
74	6453
77	2548
77	5723
80	701
80	2914
81	701
81	10490
81	11537
81	81
81	1239
81	6250
81	12031
81	13639
83	7170
84	3739
84	7170
86	1
87	7018
87	10680
88	2914
88	145
88	1740
89	89
89	3739
89	7170
89	1
89	721
90	701
90	1
97	2914
99	1760
101	73
101	701
101	145
101	1239
101	11537
101	1740
101	11808
101	8071
101	10430
101	11827
101	7774
101	13476
101	11956
102	10886
103	5646
103	2914
103	2828
103	145
103	1103
103	293
103	5099
103	7326
104	209
104	145
104	4191
104	2648
109	702
109	701
109	1239
109	1
109	7018
109	1221
109	2497
109	2548
109	109
111	701
111	145
114	8
114	2914
114	293
114	3561
114	302
114	7276
114	5707
114	7362
114	11773
114	4557
125	7018
127	226
127	11422
127	127
127	297
131	1852
131	11422
132	7170
137	9010
137	8933
137	137
137	3426
137	5444
137	5441
137	5451
137	5445
137	5443
137	5446
139	721
140	701
140	1
144	7018
144	144
144	1
145	7170
145	1742
145	1103
145	293
145	3
145	11537
145	11423
145	9
145	46
145	10886
145	11422
145	10490
145	29
145	2603
145	4557
145	14
145	1201
145	18
145	26
145	10466
145	101
145	6509
145	217
145	297
145	3128
145	88
145	5739
145	194
145	3999
145	1249
145	6192
145	12
145	3388
145	160
145	104
145	378
145	513
145	225
145	11078
145	20
145	11039
145	1312
145	38
145	1206
145	5050
145	1706
145	111
145	3685
145	2572
145	5723
145	11872
145	3527
145	6200
145	2552
145	3676
145	693
145	10680
145	7050
145	5511
145	103
145	10755
145	2698
145	70
145	10764
145	13326
145	683
145	6453
145	3152
145	7377
145	195
145	668
145	4130
145	7610
145	7539
145	7081
145	1224
145	5640
145	12427
145	721
145	12118
145	24
145	1852
145	3561
145	3756
149	7170
151	151
151	4058
151	4657
151	4637
151	2915
151	4716
151	1221
151	4628
157	701
157	1
157	157
157	1239
159	600
159	3112
160	5646
160	145
160	293
160	11537
161	7018
167	3561
173	2511
173	4694
173	9372
174	1673
174	5378
174	1755
174	1
174	293
174	701
174	2914
174	3561
174	2828
174	1239
174	7018
174	6453
174	1290
174	8218
174	11997
174	11839
174	12238
174	6654
174	6122
174	5409
174	10441
174	10722
174	2554
174	2521
174	721
174	3976
174	8013
174	2493
174	12018
174	13633
174	286
174	11866
174	8355
174	6334
174	10499
174	11494
174	1932
174	6404
174	13695
174	7884
174	5511
174	6942
174	3957
174	13955
174	11871
174	5418
174	12128
174	6352
174	13741
174	11605
174	11313
174	11635
174	10962
174	6199
175	7170
188	293
189	1
194	209
194	145
195	1227
195	1740
195	145
195	293
195	2641
195	10927
195	1909
196	1740
196	7018
196	314
199	1
200	6360
200	200
200	701
200	1
200	6435
200	5754
201	4736
201	7474
201	1
202	1
202	2497
202	2516
209	11021
209	286
209	3561
209	6201
209	10721
209	1
209	2828
209	1239
209	293
209	1740
209	3951
209	6453
209	6995
209	7843
209	2914
209	12015
209	6461
209	13624
209	13547
209	14075
209	13593
209	14051
209	13967
209	14047
209	12233
209	210
209	194
209	104
209	6350
209	3450
