# Undirected graph (each pair of nodes is saved twice):as19990829.txt
# Autonomous systems (from the BGP logs) - 08 29 1999 
# Nodes:103	Edges: 243
# FromNodeId	ToNodeId
1	701
1	1673
1	1800
1	2914
1	7018
1	3561
1	293
1	286
1	1239
1	7170
1	2685
1	5006
1	6461
1	6301
1	11354
1	209
1	7914
1	2828
1	6453
1	11015
1	1740
80	701
145	7170
145	1742
145	2603
145	11537
145	293
145	1103
196	1740
196	7018
209	11021
209	286
209	3561
209	1239
209	1
209	1740
209	293
209	2828
234	1225
267	1225
286	701
286	3333
286	1
286	4200
286	6461
286	2548
286	209
286	5459
286	3561
286	5696
286	1673
286	2497
286	1740
286	2914
293	701
293	1
293	568
293	2685
293	7018
293	145
293	1239
293	6461
293	3561
293	209
293	2914
293	1740
568	721
568	1239
568	1800
568	293
568	3561
701	80
701	1755
701	1225
701	2914
701	7018
701	1
701	293
701	702
701	2828
701	1239
701	2497
701	286
701	3561
701	1673
701	13832
701	1740
701	5006
701	7260
701	4200
701	6461
701	6301
701	13625
701	10851
701	6453
701	11959
701	6198
701	8143
701	12045
701	8074
701	4592
701	13375
701	11810
701	11729
701	11902
701	11847
702	701
702	1849
721	1455
721	568
1103	7170
1103	3333
1103	145
1103	6453
1225	701
1225	267
1225	234
1225	1325
1225	2914
1239	701
1239	1
1239	568
1239	1673
1239	2828
1239	2497
1239	2685
1239	7018
1239	1800
1239	11812
1239	293
1239	6453
1239	4200
1239	6461
1239	11021
1239	3561
1239	11354
1239	209
1239	11359
1239	1740
1239	4550
1239	8074
1239	6580
1325	1673
1325	1225
1455	721
1455	7170
1653	2603
1653	1880
1673	701
1673	2685
1673	1325
1673	1
1673	1239
1673	1740
1673	4200
1673	6461
1673	2548
1673	3561
1673	5696
1673	286
1673	2914
1740	7018
1740	1673
1740	701
1740	209
1740	11560
1740	1239
1740	2497
1740	286
1740	196
1740	1
1740	293
1740	2828
1742	145
1755	701
1755	1800
1755	2686
1755	1880
1755	6461
1755	2914
1800	1
1800	1755
1800	568
1800	1239
1800	2548
1849	702
1849	2686
1880	1653
1880	1755
2033	4969
2497	701
2497	2914
2497	1239
2497	6461
2497	2548
2497	3561
2497	5696
2497	286
2497	1740
2548	11397
2548	1673
2548	1800
2548	2497
2548	286
2548	3561
2603	145
2603	1653
2685	3082
2685	1673
2685	2692
2685	2686
2685	2914
2685	7018
2685	1
2685	293
2685	2828
2685	3561
2685	1239
2686	2685
2686	1755
2686	2905
2686	1849
2686	5459
2686	3333
2692	2685
2828	701
2828	4908
2828	1239
2828	2685
2828	7018
2828	4200
2828	6461
2828	209
2828	6453
2828	1
2828	1740
2905	2686
2914	701
2914	1
2914	1225
2914	2497
2914	7170
2914	2685
2914	7018
2914	7806
2914	1673
2914	1755
2914	293
2914	3561
2914	286
3082	2685
3300	7018
3300	6905
3333	286
3333	1103
3333	2686
3333	6905
3561	701
3561	1
3561	4908
3561	568
3561	2685
3561	7018
3561	11277
3561	5006
3561	6461
3561	2548
3561	209
3561	11895
3561	1673
3561	1239
3561	293
3561	2497
3561	286
3561	11134
3561	8047
3561	4129
3561	8143
3561	8074
3561	6453
3561	2914
4129	4129
4129	3561
4129	7018
4200	11383
4200	1673
4200	1239
4200	701
4200	2828
4200	286
4550	11937
4550	4550
4550	1239
4592	701
4592	7018
4908	3561
4908	2828
4969	2033
4969	6461
5006	11812
5006	701
5006	1
5006	3561
5459	2686
5459	6461
5459	286
5696	11268
5696	1673
5696	6461
5696	286
5696	2497
6140	6198
6198	12121
6198	701
6198	6140
6301	701
6301	1
6301	7018
6433	7018
6453	1239
6453	1103
6453	701
6453	8143
6453	2828
6453	3561
6453	9430
6453	1
6461	4969
6461	1755
6461	1673
6461	7018
6461	1
6461	701
6461	2828
6461	293
6461	5459
6461	286
6461	2497
6461	1239
6461	3561
6461	5696
6470	7018
6580	1239
6580	6580
6580	7018
6905	3300
6905	3333
6988	7018
7018	701
7018	1
7018	7170
7018	2685
7018	1740
7018	7018
7018	1239
7018	2914
7018	2828
7018	293
7018	3561
7018	3300
7018	13391
7018	11812
7018	10656
7018	11806
7018	11383
7018	6461
7018	11397
7018	11021
7018	12163
7018	11134
7018	6301
7018	11090
7018	11268
7018	10851
7018	4129
7018	7462
7018	12121
7018	6470
7018	8143
7018	12045
7018	11560
7018	11937
7018	10947
7018	8074
7018	9430
7018	6433
7018	11015
7018	4592
7018	13375
7018	13578
7018	7806
7018	6580
7018	196
7018	11810
7018	11729
7018	11516
7018	11902
7018	6988
7170	1455
7170	2914
7170	7018
7170	1
7170	11537
7170	145
7170	1103
7260	10656
7260	701
7462	7018
7806	2914
7806	7018
7914	7914
7914	1
8047	11090
8047	8047
8047	3561
8074	701
8074	7018
8074	3561
8074	1239
8143	701
8143	7018
8143	6453
8143	3561
9430	6453
9430	7018
10656	7260
10656	7018
10851	701
10851	7018
10851	11354
10947	7018
11015	1
11015	7018
11021	1239
11021	7018
11021	209
11090	11090
11090	8047
11090	7018
11134	3561
11134	7018
11268	5696
11268	7018
11277	3561
11354	10851
11354	1
11354	1239
11359	11662
11359	1239
11383	4200
11383	7018
11397	2548
11397	7018
11516	7018
11537	7170
11537	145
11560	1740
11560	7018
11662	11359
11729	701
11729	7018
11806	7018
11810	701
11810	7018
11812	5006
11812	11812
11812	7018
11812	1239
11847	701
11895	3561
11902	701
11902	7018
11937	4550
11937	7018
11959	701
12045	701
12045	7018
12121	6198
12121	12121
12121	7018
12163	7018
13375	701
13375	7018
13391	7018
13578	7018
13625	701
13832	701
